;country_i;country_j;dist;pop_i_mean;pop_j_mean;gni_i_mean;gni_j_mean;country_flow;dist_pop
31512;LBY;ASM;17908;6099418,6;56346,2;9806;NA;NA;17908
31513;LBY;ATG;7624;6099418,6;82113;9806;14372;NA;7624
31514;LBY;AUS;16146;6099418,6;20879256,8;9806;37848;351;16146
31515;LBY;AUT;1723;6099418,6;8291355,2;9806;44634;227;1723
31516;LBY;AZE;3361;6099418,6;8633668,6;9806;2930;3;3361
31517;LBY;BDI;4360;6099418,6;7995829,6;9806;164;85;4360
31518;LBY;BEL;2123;6099418,6;10631748,2;9806;42802;124;2123
31519;LBY;BEN;3140;6099418,6;8655758,8;9806;924;0;3140
31520;LBY;BES;8498;6099418,6;NA;9806;NA;NA;8498
31521;LBY;BFA;2723;6099418,6;14759476;9806;508;0;2723
31522;LBY;BGD;7480;6099418,6;143961096,6;9806;618;0;7480
31523;LBY;BGR;1407;6099418,6;7548467,2;9806;5134;172;1407
31524;LBY;BHR;3679;6099418,6;1040646;9806;18680;250;3679
31525;LBY;BHS;8591;6099418,6;357797,2;9806;28712;0;8591
31526;LBY;BIH;1298;6099418,6;3996280,2;9806;3790;4;1298
31527;LBY;BLR;2599;6099418,6;9572472;9806;4354;29;2599
31528;LBY;BLZ;10056;6099418,6;297223,8;9806;5134;0;10056
31529;LBY;BMU;7134;6099418,6;64894,8;9806;NA;NA;7134
31530;LBY;BOL;10213;6099418,6;9712622,6;9806;1270;3;10213
31531;LBY;BRA;8903;6099418,6;190717467;9806;6174;36;8903
31532;LBY;BRB;7637;6099418,6;271554,4;9806;15374;0;7637
31533;LBY;BRN;10809;6099418,6;378630,4;9806;29324;0;10809
31534;LBY;BTN;7225;6099418,6;681122,4;9806;1516;0;7225
31535;LBY;BWA;6508;6099418,6;1968961;9806;5092;1;6508
31536;LBY;CAF;3206;6099418,6;4382105,6;9806;378;3;3206
31537;LBY;CAN;7764;6099418,6;32915993;9806;40382;408;7764
31538;LBY;CCK;10156;6099418,6;NA;9806;NA;NA;10156
31539;LBY;CHE;1656;6099418,6;7572734,4;9806;65770;501;1656
31540;LBY;CHL;11435;6099418,6;16500066,6;9806;8508;3;11435
31541;LBY;CHN;9668;6099418,6;1317708000;9806;2622;2;9668
31542;LBY;CIV;3533;6099418,6;19820836,6;9806;988;0;3533
31543;LBY;CMR;3212;6099418,6;18274945;9806;1268;1;3212
31544;LBY;COD;4124;6099418,6;60348251;9806;248;0;4124
31545;LBY;COG;4117;6099418,6;3957864,6;9806;1774;9;4117
31546;LBY;COK;18543;6099418,6;NA;9806;NA;NA;18543
31547;LBY;COL;9483;6099418,6;43285932,4;9806;4140;2;9483
31548;LBY;COM;5877;6099418,6;617240,6;9806;1258;0;5877
31549;LBY;CPV;4202;6099418,6;504483,6;9806;2758;1;4202
31550;LBY;CRI;10090;6099418,6;4439825,2;9806;5618;1;10090
31551;LBY;CSK;;6099418,6;NA;9806;NA;NA;NA
31552;LBY;CUB;9140;6099418,6;11267285;9806;4650;0;9140
31553;LBY;CUW;8563;6099418,6;143133,2;9806;NA;NA;8563
31554;LBY;CXR;10866;6099418,6;NA;9806;NA;NA;10866
31555;LBY;CYM;9280;6099418,6;49655,2;9806;NA;NA;9280
31556;LBY;CYP;1878;6099418,6;1073947,4;9806;28336;83;1878
31557;LBY;CZE;1914;6099418,6;10315497,6;9806;15936;275;1914
31558;LBY;DDR;;6099418,6;NA;9806;NA;NA;NA
31559;LBY;DEU.1;;6099418,6;NA;9806;NA;NA;NA
31560;LBY;DEU.2;2183;6099418,6;NA;9806;NA;NA;2183
31561;LBY;DJI;3860;6099418,6;865398,6;9806;NA;0;3860
31562;LBY;DMA;7680;6099418,6;68752;9806;6002;NA;7680
31563;LBY;DNK;2534;6099418,6;5466971,6;9806;55874;220;2534
31564;LBY;DOM;8292;6099418,6;9404430,2;9806;4130;4;8292
31565;LBY;DZA;1022;6099418,6;34028245,2;9806;3602;6960;1022
31566;LBY;ECU;10432;6099418,6;14254094,2;9806;3448;15;10432
31567;LBY;EGY;1742;6099418,6;82253916,4;9806;1528;1902;1742
31568;LBY;ERI;3244;6099418,6;2945532;9806;428;0;3244
31569;LBY;ESH;2616;6099418,6;NA;9806;NA;0;2616
31570;LBY;ESP;1722;6099418,6;45118865,8;9806;29668;549;1722
31571;LBY;EST;3074;6099418,6;1342774;9806;12884;8;3074
31572;LBY;ETH.1;;6099418,6;NA;9806;NA;NA;NA
31573;LBY;ETH.2;3725;6099418,6;NA;9806;NA;NA;3725
31574;LBY;FIN;3154;6099418,6;5290670,8;9806;45674;165;3154
31575;LBY;FJI;17816;6099418,6;889353,6;9806;3538;0;17816
31576;LBY;FLK;11641;6099418,6;NA;9806;NA;NA;11641
31577;LBY;FRA;1991;6099418,6;63985793,6;9806;40314;2076;1991
31578;LBY;FRO;3538;6099418,6;48361;9806;NA;NA;3538
31579;LBY;FSM;14261;6099418,6;109469;9806;2504;0;14261
31580;LBY;GAB;3617;6099418,6;1552836,2;9806;6230;0;3617
31581;LBY;GBR;2335;6099418,6;61330750,8;9806;45482;4031;2335
31582;LBY;GEO;2952;6099418,6;3861168,4;9806;2316;0;2952
31583;LBY;GHA;3328;6099418,6;23716141,2;9806;812;0;3328
31584;LBY;GIB;1738;6099418,6;29991;9806;NA;NA;1738
31585;LBY;GIN;3774;6099418,6;9563785,8;9806;502;0;3774
31586;LBY;GLP;7673;6099418,6;NA;9806;NA;0;7673
31587;LBY;GMB;3716;6099418,6;1767041,2;9806;658;0;3716
31588;LBY;GNB;3745;6099418,6;1452000,6;9806;470;0;3745
31589;LBY;GNQ;3451;6099418,6;951523;9806;8718;4;3451
31590;LBY;GRC;1111;6099418,6;11048201,4;9806;27267,5;387;1111
31591;LBY;GRD;7895;6099418,6;111738,8;9806;6380;0;7895
31592;LBY;GRL;5562;6099418,6;56583;9806;31986,66667;NA;5562
31593;LBY;GTM;10378;6099418,6;13475625,6;9806;2356;0;10378
31594;LBY;GUF;7435;6099418,6;NA;9806;NA;0;7435
31595;LBY;GUM;12753;6099418,6;164634,6;9806;NA;0;12753
31596;LBY;GUY;7863;6099418,6;756001;9806;2550;0;7863
31597;LBY;HKG;9658;6099418,6;6903440;9806;31510;0;9658
31598;LBY;HND;10116;6099418,6;7922670,8;9806;1468;0;10116
31599;LBY;HRV;1456;6099418,6;4309281,4;9806;12376;4;1456
31600;LBY;HTI;8511;6099418,6;9420979,8;9806;914;0;8511
31601;LBY;HUN;1697;6099418,6;10055010,6;9806;12010;188;1697
31602;LBY;IDN.1;;6099418,6;NA;9806;NA;NA;NA
31603;LBY;IDN.2;10726;6099418,6;NA;9806;NA;NA;10726
31604;LBY;IND;6053;6099418,6;1189415855;9806;898;0;6053
31605;LBY;IOT;7669;6099418,6;NA;9806;NA;NA;7669
31606;LBY;IRL;2750;6099418,6;4371473,2;9806;48176;103;2750
31607;LBY;IRN;3512;6099418,6;72283770,2;9806;4190;1;3512
31608;LBY;IRQ;2903;6099418,6;29154519,8;9806;2564;1;2903
31609;LBY;ISL;4227;6099418,6;309599;9806;51554;6;4227
31610;LBY;ISR;2028;6099418,6;7191660;9806;24970;4178;2028
31611;LBY;ITA;1003;6099418,6;58494773,8;9806;35732;19856;1003
31612;LBY;JAM;8946;6099418,6;2700303,6;9806;4322;0;8946
31613;LBY;JOR;2139;6099418,6;6328181;9806;2800;4803;2139
31614;LBY;JPN;10598;6099418,6;127947600;9806;39958;1;10598
31615;LBY;KAZ;5572;6099418,6;15561813,2;9806;4934;501;5572
31616;LBY;KEN;4523;6099418,6;38071279;9806;696;1;4523
31617;LBY;KGZ;5394;6099418,6;5270280;9806;636;0;5394
31618;LBY;KHM;9484;6099418,6;13707756,2;9806;588;0;9484
31619;LBY;KIR;15670;6099418,6;102041,4;9806;1732;NA;15670
31620;LBY;KNA;7696;6099418,6;47011,2;9806;13812;NA;7696
31621;LBY;KOR;9630;6099418,6;48733806,8;9806;21732;1;9630
31622;LBY;KWT;3326;6099418,6;2510412,2;9806;44598;1;3326
31623;LBY;LAO;8896;6099418,6;6041340,4;9806;638;0;8896
31624;LBY;LBN;2074;6099418,6;4802252,8;9806;5558;1275;2074
31625;LBY;LBR;3850;6099418,6;3608681,6;9806;324;0;3850
31626;LBY;LBY;499;6099418,6;6099418,6;9806;9806;0;499
31627;LBY;LCA;7715;6099418,6;167527,6;9806;7514;0;7715
31628;LBY;LIE;1614;6099418,6;35143,6;9806;109694;NA;1614
31629;LBY;LKA;7420;6099418,6;20078269,4;9806;1562;0;7420
31630;LBY;LSO;7047;6099418,6;1988370,4;9806;1188;0;7047
31631;LBY;LTU;2603;6099418,6;3236975,6;9806;10420;4;2603
31632;LBY;LUX;1948;6099418,6;480844,2;9806;77386;11;1948
31633;LBY;LVA;2802;6099418,6;2195294,4;9806;11038;5;2802
31634;LBY;MAC;9608;6099418,6;515574,2;9806;30152;0;9608
31635;LBY;MAR;1938;6099418,6;31235085,2;9806;2706;167;1938
31636;LBY;MCO;1306;6099418,6;32047,6;9806;NA;NA;1306
31637;LBY;MDA;2055;6099418,6;2875659,4;9806;1532;3;2055
31638;LBY;MDG;6797;6099418,6;19939623,8;9806;384;10;6797
31639;LBY;MDV;7005;6099418,6;326493;9806;4776;0;7005
31640;LBY;MEX;10793;6099418,6;108273216,4;9806;9418;3;10793
31641;LBY;MHL;15021;6099418,6;53998,4;9806;3508;NA;15021
31642;LBY;MKD;1247;6099418,6;2043642,2;9806;3802;10;1247
31643;LBY;MLI;3109;6099418,6;14093751,2;9806;536;0;3109
31644;LBY;MLT;357;6099418,6;407544,4;9806;18062;242;357
31645;LBY;MMR;8375;6099418,6;48400742,8;9806;418;0;8375
31646;LBY;MNE;;6099418,6;616084,8;9806;5262;4;NA
31647;LBY;MNG;7634;6099418,6;2609348;9806;1396;0;7634
31648;LBY;MNP;12687;6099418,6;63044,6;9806;NA;NA;12687
31649;LBY;MOZ;6829;6099418,6;21301968;9806;470;0;6829
31650;LBY;MRT;3342;6099418,6;3160609,8;9806;1242;60;3342
31651;LBY;MSR;7675;6099418,6;NA;9806;NA;NA;7675
31652;LBY;MTQ;7689;6099418,6;NA;9806;NA;0;7689
31653;LBY;MUS;7526;6099418,6;1238686;9806;6616;1;7526
31654;LBY;MWI;5864;6099418,6;13511554,6;9806;496;0;5864
31655;LBY;MYS.1;;6099418,6;NA;9806;NA;NA;NA
31656;LBY;MYS.2;9685;6099418,6;NA;9806;NA;NA;9685
31657;LBY;MYT;6093;6099418,6;NA;9806;NA;3;6093
31658;LBY;NAM;6149;6099418,6;2013477,2;9806;4064;0;6149
31659;LBY;NCL;17148;6099418,6;239190;9806;NA;8;17148
31660;LBY;NER;2422;6099418,6;14922270,4;9806;394;3;2422
31661;LBY;NFK;17587;6099418,6;NA;9806;NA;NA;17587
31662;LBY;NGA;3096;6099418,6;148418555,6;9806;1990;0;3096
31663;LBY;NIC;10152;6099418,6;5610065;9806;1282;0;10152
31664;LBY;NIU;18443;6099418,6;NA;9806;NA;NA;18443
31665;LBY;NLD;2267;6099418,6;16404729,2;9806;47966;200;2267
31666;LBY;NOR;3011;6099418,6;4718011,8;9806;77816;604;3011
31667;LBY;NPL;6828;6099418,6;26685244,2;9806;382;0;6828
31668;LBY;NRU;15499;6099418,6;10271;9806;NA;NA;15499
31669;LBY;NZL;18287;6099418,6;4220940;9806;27656;10;18287
31670;LBY;OMN;4537;6099418,6;2606021,2;9806;15056;0;4537
31671;LBY;PAK.1;;6099418,6;NA;9806;NA;NA;NA
31672;LBY;PAK.2;5275;6099418,6;NA;9806;NA;NA;5275
31673;LBY;PAN;9727;6099418,6;3432134,8;9806;5856;3;9727
31674;LBY;PCN;16171;6099418,6;NA;9806;NA;NA;16171
31675;LBY;PER;10751;6099418,6;28588848,6;9806;3236;0;10751
31676;LBY;PHL;10734;6099418,6;89584747,8;9806;1748;3;10734
31677;LBY;PLW;12391;6099418,6;19348,8;9806;11018;NA;12391
31678;LBY;PNG;14647;6099418,6;6924995,8;9806;1066;0;14647
31679;LBY;POL;2241;6099418,6;38140926,8;9806;10022;137;2241
31680;LBY;PRI;7945;6099418,6;3782169,4;9806;15716;0;7945
31681;LBY;PRK;9444;6099418,6;24348761;9806;NA;0;9444
31682;LBY;PRT;2113;6099418,6;10539001,2;9806;20900;39;2113
31683;LBY;PRY;9884;6099418,6;5589884;9806;2620;0;9884
31684;LBY;PSE;2008;6099418,6;3500460,4;9806;1914;0;2008
31685;LBY;PYF;17594;6099418,6;277396;9806;NA;0;17594
31686;LBY;QAT;3805;6099418,6;1230042,8;9806;55156;462;3805
31687;LBY;REU;7455;6099418,6;NA;9806;NA;4;7455
31688;LBY;ROU;1702;6099418,6;20860357,8;9806;6662;88;1702
31689;LBY;RUS;3168;6099418,6;142980256;9806;7326;305;3168
31690;LBY;RWA;4243;6099418,6;9529053,2;9806;416;21;4243
31691;LBY;SAU;3381;6099418,6;26420346,4;9806;15050;0;3381
31692;LBY;SCG;1467;6099418,6;NA;9806;NA;NA;1467
31693;LBY;SDN.1;2737;6099418,6;NA;9806;NA;NA;2737
31694;LBY;SDN.2;;6099418,6;NA;9806;NA;NA;NA
31695;LBY;SEN;3692;6099418,6;11573854,2;9806;1150;0;3692
31696;LBY;SGP;9999;6099418,6;4616539;9806;34388;0;9999
31697;LBY;SHN;5764;6099418,6;NA;9806;NA;NA;5764
31698;LBY;SLB;15736;6099418,6;504873,8;9806;1272;0;15736
31699;LBY;SLE;3832;6099418,6;5956594,6;9806;356;0;3832
31700;LBY;SLV;10317;6099418,6;6055134,2;9806;2694;0;10317
31701;LBY;SMR;1229;6099418,6;30319,6;9806;NA;NA;1229
31702;LBY;SOM;4787;6099418,6;11109052,8;9806;NA;0;4787
31703;LBY;SPM;5935;6099418,6;NA;9806;NA;NA;5935
31704;LBY;SRB;;6099418,6;7380989,2;9806;5046;65;NA
31705;LBY;SSD;;6099418,6;8432621,8;9806;NA;1363;NA
31706;LBY;STP;3665;6099418,6;169876,4;9806;946;0;3665
31707;LBY;SUN;;6099418,6;NA;9806;NA;NA;NA
31708;LBY;SUR;7641;6099418,6;528022,8;9806;4976;1;7641
31709;LBY;SVK;1728;6099418,6;5377224,4;9806;14740;40;1728
31710;LBY;SVN;1467;6099418,6;2017289,8;9806;21808;23;1467
31711;LBY;SWE;2963;6099418,6;9155264,2;9806;51118;2103;2963
31712;LBY;SWZ;6821;6099418,6;1083677;9806;3188;0;6821
31713;LBY;SXM;;6099418,6;33693;9806;NA;NA;NA
31714;LBY;SYC;6089;6099418,6;85349;9806;11990;NA;6089
31715;LBY;SYR;2225;6099418,6;20403970;9806;7858;6432;2225
31716;LBY;TCA;8241;6099418,6;26278,8;9806;NA;NA;8241
31717;LBY;TCD;2308;6099418,6;10737629,8;9806;638;0;2308
31718;LBY;TGO;3210;6099418,6;6050896;9806;508;0;3210
31719;LBY;THA;8953;6099418,6;66821906,4;9806;3470;0;8953
31720;LBY;TJK;4994;6099418,6;7193635,2;9806;586;0;4994
31721;LBY;TKL;17363;6099418,6;NA;9806;NA;NA;17363
31722;LBY;TKM;4103;6099418,6;5029147,6;9806;2400;0;4103
31723;LBY;TLS;12615;6099418,6;1018371;9806;1904;0;12615
31724;LBY;TON;18469;6099418,6;106507,4;9806;2786;0;18469
31725;LBY;TTO;7953;6099418,6;1384969,8;9806;13792;0;7953
31726;LBY;TUN;517;6099418,6;10583436,2;9806;3502;333;517
31727;LBY;TUR;1665;6099418,6;70311008,8;9806;8548;1371;1665
31728;LBY;TUV;16953;6099418,6;10154,2;9806;4416;NA;16953
31729;LBY;TWN;10084;6099418,6;NA;9806;NA;NA;10084
31730;LBY;TZA;5189;6099418,6;41709374,2;9806;556;21;5189
31731;LBY;UGA;4138;6099418,6;29654400,2;9806;404;26;4138
31732;LBY;UKR;2414;6099418,6;46542766,4;9806;2426;417;2414
31733;LBY;URY;10418;6099418,6;3329776;9806;6696;0;10418
31734;LBY;USA;7504;6099418,6;301198642,6;9806;47918;229;7504
31735;LBY;UZB;4982;6099418,6;26918690;9806;808;2;4982
31736;LBY;VAT;1004;6099418,6;NA;9806;NA;NA;1004
31737;LBY;VCT;7784;6099418,6;110890;9806;5950;0;7784
31738;LBY;VDR;;6099418,6;NA;9806;NA;NA;NA
31739;LBY;VEN;8464;6099418,6;27511537,6;9806;7624;18;8464
31740;LBY;VGB;7810;6099418,6;25234;9806;NA;NA;7810
31741;LBY;VNM.1;;6099418,6;NA;9806;NA;NA;NA
31742;LBY;VNM.2;9693;6099418,6;NA;9806;NA;NA;9693
31743;LBY;VUT;17022;6099418,6;228508,2;9806;2088;0;17022
31744;LBY;WLF;17639;6099418,6;NA;9806;NA;NA;17639
31745;LBY;WSM;17837;6099418,6;190689,2;9806;2680;0;17837
31746;LBY;YEM.1;;6099418,6;NA;9806;NA;NA;NA
31747;LBY;YEM.2;3680;6099418,6;NA;9806;NA;NA;3680
31748;LBY;YMD;;6099418,6;NA;9806;NA;NA;NA
31749;LBY;YUG;;6099418,6;NA;9806;NA;NA;NA
31750;LBY;ZAF;6725;6099418,6;50048317,6;9806;6230;52;6725
31751;LBY;ZMB;5580;6099418,6;12421912,6;9806;934;0;5580
31752;LBY;ZWE;5925;6099418,6;12447193,6;9806;288;0;5925
31753;LCA;ABW;993;167527,6;96816,8;7514;24230;0;993
31754;LCA;AFG;12496;167527,6;25913988,4;7514;415;0;12496
31755;LCA;AGO;8577;167527,6;20944435,8;7514;2368;0;8577
31756;LCA;AIA;516;167527,6;NA;7514;NA;NA;516
31757;LCA;ALB;8234;167527,6;2969776,8;7514;3490;0;8234
31758;LCA;AND;6723;167527,6;77624,4;7514;NA;NA;6723
31759;LCA;ANT.1;;167527,6;NA;7514;NA;NA;NA
31760;LCA;ANT.2;887;167527,6;NA;7514;NA;NA;887
31761;LCA;ARE;11868;167527,6;6006780;7514;39906;0;11868
31762;LCA;ARG;5387;167527,6;39876314;7514;6314;0;5387
31763;LCA;ARM;10289;167527,6;3005168,4;7514;2584;0;10289
31764;LCA;ASM;12479;167527,6;56346,2;7514;NA;NA;12479
31765;LCA;ATG;356;167527,6;82113;7514;14372;NA;356
31766;LCA;AUS;16103;167527,6;20879256,8;7514;37848;5;16103
31767;LCA;AUT;7926;167527,6;8291355,2;7514;44634;1;7926
31768;LCA;AZE;10703;167527,6;8633668,6;7514;2930;0;10703
31769;LCA;BDI;10146;167527,6;7995829,6;7514;164;0;10146
31770;LCA;BEL;7085;167527,6;10631748,2;7514;42802;0;7085
31771;LCA;BEN;6981;167527,6;8655758,8;7514;924;0;6981
31772;LCA;BES;815;167527,6;NA;7514;NA;NA;815
31773;LCA;BFA;6430;167527,6;14759476;7514;508;0;6430
31774;LCA;BGD;14810;167527,6;143961096,6;7514;618;0;14810
31775;LCA;BGR;8507;167527,6;7548467,2;7514;5134;0;8507
31776;LCA;BHR;11392;167527,6;1040646;7514;18680;0;11392
31777;LCA;BHS;2104;167527,6;357797,2;7514;28712;0;2104
31778;LCA;BIH;8095;167527,6;3996280,2;7514;3790;0;8095
31779;LCA;BLR;8668;167527,6;9572472;7514;4354;0;8668
31780;LCA;BLZ;2997;167527,6;297223,8;7514;5134;0;2997
31781;LCA;BMU;2061;167527,6;64894,8;7514;NA;NA;2061
31782;LCA;BOL;3465;167527,6;9712622,6;7514;1270;0;3465
31783;LCA;BRA;4438;167527,6;190717467;7514;6174;38;4438
31784;LCA;BRB;179;167527,6;271554,4;7514;15374;584;179
31785;LCA;BRN;17863;167527,6;378630,4;7514;29324;0;17863
31786;LCA;BTN;14437;167527,6;681122,4;7514;1516;0;14437
31787;LCA;BWA;10349;167527,6;1968961;7514;5092;0;10349
31788;LCA;CAF;8774;167527,6;4382105,6;7514;378;0;8774
31789;LCA;CAN;3731;167527,6;32915993;7514;40382;295;3731
31790;LCA;CCK;17622;167527,6;NA;7514;NA;NA;17622
31791;LCA;CHE;7334;167527,6;7572734,4;7514;65770;0;7334
31792;LCA;CHL;5352;167527,6;16500066,6;7514;8508;0;5352
31793;LCA;CHN;14993;167527,6;1317708000;7514;2622;0;14993
31794;LCA;CIV;6310;167527,6;19820836,6;7514;988;0;6310
31795;LCA;CMR;7826;167527,6;18274945;7514;1268;0;7826
31796;LCA;COD;8661;167527,6;60348251;7514;248;0;8661
31797;LCA;COG;8656;167527,6;3957864,6;7514;1774;0;8656
31798;LCA;COK;11462;167527,6;NA;7514;NA;NA;11462
31799;LCA;COL;1773;167527,6;43285932,4;7514;4140;1;1773
31800;LCA;COM;11844;167527,6;617240,6;7514;1258;0;11844
31801;LCA;CPV;4038;167527,6;504483,6;7514;2758;0;4038
31802;LCA;CRI;2554;167527,6;4439825,2;7514;5618;0;2554
31803;LCA;CSK;;167527,6;NA;7514;NA;NA;NA
31804;LCA;CUB;2469;167527,6;11267285;7514;4650;0;2469
31805;LCA;CUW;887;167527,6;143133,2;7514;NA;NA;887
31806;LCA;CXR;18530;167527,6;NA;7514;NA;NA;18530
31807;LCA;CYM;2250;167527,6;49655,2;7514;NA;NA;2250
31808;LCA;CYP;9516;167527,6;1073947,4;7514;28336;0;9516
31809;LCA;CZE;7787;167527,6;10315497,6;7514;15936;1;7787
31810;LCA;DDR;;167527,6;NA;7514;NA;NA;NA
31811;LCA;DEU.1;;167527,6;NA;7514;NA;NA;NA
31812;LCA;DEU.2;7729;167527,6;NA;7514;NA;NA;7729
31813;LCA;DJI;11197;167527,6;865398,6;7514;NA;0;11197
31814;LCA;DMA;150;167527,6;68752;7514;6002;NA;150
31815;LCA;DNK;7702;167527,6;5466971,6;7514;55874;2;7702
31816;LCA;DOM;1074;167527,6;9404430,2;7514;4130;0;1074
31817;LCA;DZA;6787;167527,6;34028245,2;7514;3602;0;6787
31818;LCA;ECU;2748;167527,6;14254094,2;7514;3448;3;2748
31819;LCA;EGY;9456;167527,6;82253916,4;7514;1528;0;9456
31820;LCA;ERI;10642;167527,6;2945532;7514;428;0;10642
31821;LCA;ESH;5157;167527,6;NA;7514;NA;0;5157
31822;LCA;ESP;6255;167527,6;45118865,8;7514;29668;0;6255
31823;LCA;EST;8437;167527,6;1342774;7514;12884;0;8437
31824;LCA;ETH.1;;167527,6;NA;7514;NA;NA;NA
31825;LCA;ETH.2;10814;167527,6;NA;7514;NA;NA;10814
31826;LCA;FIN;8442;167527,6;5290670,8;7514;45674;1;8442
31827;LCA;FJI;13685;167527,6;889353,6;7514;3538;0;13685
31828;LCA;FLK;7285;167527,6;NA;7514;NA;NA;7285
31829;LCA;FRA;6903;167527,6;63985793,6;7514;40314;1481;6903
31830;LCA;FRO;6817;167527,6;48361;7514;NA;NA;6817
31831;LCA;FSM;15125;167527,6;109469;7514;2504;0;15125
31832;LCA;GAB;7897;167527,6;1552836,2;7514;6230;0;7897
31833;LCA;GBR;6795;167527,6;61330750,8;7514;45482;0;6795
31834;LCA;GEO;10254;167527,6;3861168,4;7514;2316;0;10254
31835;LCA;GHA;6718;167527,6;23716141,2;7514;812;0;6718
31836;LCA;GIB;6032;167527,6;29991;7514;NA;NA;6032
31837;LCA;GIN;5175;167527,6;9563785,8;7514;502;0;5175
31838;LCA;GLP;234;167527,6;NA;7514;NA;0;234
31839;LCA;GMB;4786;167527,6;1767041,2;7514;658;0;4786
31840;LCA;GNB;4924;167527,6;1452000,6;7514;470;0;4924
31841;LCA;GNQ;7890;167527,6;951523;7514;8718;0;7890
31842;LCA;GRC;8612;167527,6;11048201,4;7514;27267,5;0;8612
31843;LCA;GRD;231;167527,6;111738,8;7514;6380;0;231
31844;LCA;GRL;5617;167527,6;56583;7514;31986,66667;NA;5617
31845;LCA;GTM;3185;167527,6;13475625,6;7514;2356;0;3185
31846;LCA;GUF;1382;167527,6;NA;7514;NA;0;1382
31847;LCA;GUM;15861;167527,6;164634,6;7514;NA;0;15861
31848;LCA;GUY;855;167527,6;756001;7514;2550;0;855
31849;LCA;HKG;15956;167527,6;6903440;7514;31510;0;15956
31850;LCA;HND;2830;167527,6;7922670,8;7514;1468;0;2830
31851;LCA;HRV;7899;167527,6;4309281,4;7514;12376;0;7899
31852;LCA;HTI;1312;167527,6;9420979,8;7514;914;0;1312
31853;LCA;HUN;8128;167527,6;10055010,6;7514;12010;0;8128
31854;LCA;IDN.1;;167527,6;NA;7514;NA;NA;NA
31855;LCA;IDN.2;18440;167527,6;NA;7514;NA;NA;18440
31856;LCA;IND;13498;167527,6;1189415855;7514;898;0;13498
31857;LCA;IOT;14889;167527,6;NA;7514;NA;NA;14889
31858;LCA;IRL;6460;167527,6;4371473,2;7514;48176;0;6460
31859;LCA;IRN;11041;167527,6;72283770,2;7514;4190;0;11041
31860;LCA;IRQ;10546;167527,6;29154519,8;7514;2564;0;10546
31861;LCA;ISL;6322;167527,6;309599;7514;51554;0;6322
31862;LCA;ISR;9728;167527,6;7191660;7514;24970;0;9728
31863;LCA;ITA;7620;167527,6;58494773,8;7514;35732;3;7620
31864;LCA;JAM;1747;167527,6;2700303,6;7514;4322;8;1747
31865;LCA;JOR;9838;167527,6;6328181;7514;2800;0;9838
31866;LCA;JPN;14092;167527,6;127947600;7514;39958;0;14092
31867;LCA;KAZ;12360;167527,6;15561813,2;7514;4934;0;12360
31868;LCA;KEN;10895;167527,6;38071279;7514;696;0;10895
31869;LCA;KGZ;12256;167527,6;5270280;7514;636;0;12256
31870;LCA;KHM;16784;167527,6;13707756,2;7514;588;0;16784
31871;LCA;KIR;13847;167527,6;102041,4;7514;1732;NA;13847
31872;LCA;KNA;409;167527,6;47011,2;7514;13812;NA;409
31873;LCA;KOR;14235;167527,6;48733806,8;7514;21732;0;14235
31874;LCA;KWT;11022;167527,6;2510412,2;7514;44598;0;11022
31875;LCA;LAO;16042;167527,6;6041340,4;7514;638;0;16042
31876;LCA;LBN;9739;167527,6;4802252,8;7514;5558;0;9739
31877;LCA;LBR;5556;167527,6;3608681,6;7514;324;0;5556
31878;LCA;LBY;7715;167527,6;6099418,6;7514;9806;0;7715
31879;LCA;LCA;9;167527,6;167527,6;7514;7514;0;9
31880;LCA;LIE;7408;167527,6;35143,6;7514;109694;NA;7408
31881;LCA;LKA;15123;167527,6;20078269,4;7514;1562;0;15123
31882;LCA;LSO;10620;167527,6;1988370,4;7514;1188;0;10620
31883;LCA;LTU;8510;167527,6;3236975,6;7514;10420;0;8510
31884;LCA;LUX;7189;167527,6;480844,2;7514;77386;0;7189
31885;LCA;LVA;8417;167527,6;2195294,4;7514;11038;0;8417
31886;LCA;MAC;15955;167527,6;515574,2;7514;30152;0;15955
31887;LCA;MAR;5784;167527,6;31235085,2;7514;2706;0;5784
31888;LCA;MCO;7215;167527,6;32047,6;7514;NA;NA;7215
31889;LCA;MDA;8872;167527,6;2875659,4;7514;1532;0;8872
31890;LCA;MDG;12431;167527,6;19939623,8;7514;384;0;12431
31891;LCA;MDV;14621;167527,6;326493;7514;4776;0;14621
31892;LCA;MEX;4104;167527,6;108273216,4;7514;9418;0;4104
31893;LCA;MHL;13795;167527,6;53998,4;7514;3508;NA;13795
31894;LCA;MKD;8361;167527,6;2043642,2;7514;3802;0;8361
31895;LCA;MLI;5731;167527,6;14093751,2;7514;536;0;5731
31896;LCA;MLT;7816;167527,6;407544,4;7514;18062;0;7816
31897;LCA;MMR;15782;167527,6;48400742,8;7514;418;0;15782
31898;LCA;MNE;;167527,6;616084,8;7514;5262;0;NA
31899;LCA;MNG;13042;167527,6;2609348;7514;1396;0;13042
31900;LCA;MNP;15647;167527,6;63044,6;7514;NA;NA;15647
31901;LCA;MOZ;11037;167527,6;21301968;7514;470;0;11037
31902;LCA;MRT;4827;167527,6;3160609,8;7514;1242;0;4827
31903;LCA;MSR;335;167527,6;NA;7514;NA;NA;335
31904;LCA;MTQ;67;167527,6;NA;7514;NA;0;67
